,model,shot,SPC,PPC,excluded,dataset,Mean,std,speed
0,roberta-base,0,4000,2,None,amazon_p,0.9126000000000001,0.010039920318408915,156.4234565947817
1,roberta-base,0,4000,2,None,copa,0.7024,0.013594116374373114,526.4983475144096
2,roberta-base,0,4000,2,None,emotion,0.49160000000000004,0.031081344887247054,127.92023545090407
3,roberta-base,0,4000,2,None,figqa,0.6157221206581353,0.011187642618496717,545.2861692111449
4,roberta-base,0,4000,2,None,mrpc,0.5688115942028986,0.08291517011881966,704.5820457798949
5,roberta-base,0,4000,2,None,storycloze,0.7985537190082644,0.022384244504153362,413.46899150663404
6,roberta-base,0,4000,2,None,yahoo,0.3352,0.013863621460498684,231.97830766441365
